Feature,Correlation,Total Hits
everythingll,-7.325860373347501E-4,5.0
everythings,-0.005592613037539088,113.0
everywhere,-0.0015380060409017453,102.0
evey,-0.007105567872812066,31.0
evidence,-0.007871870518708421,120.0
evidently,-1.555564420464685E-4,12.0
evil,-0.007449069125794536,193.0
evils,-0.0014275977847681262,11.0
evolution,6.86516326109448E-4,9.0
evy,-0.003572579275316084,6.0
ex,2.4010982724126723E-4,27.0
ex-con,-7.325860373347501E-4,5.0
ex-cop,-0.004449709448553279,10.0
ex-girlfriend,-0.003572579275316084,6.0
ex-husband,0.0025526451094417643,7.0
ex-wife,-1.2700974844286034E-4,8.0
exact,-0.001751427238687147,47.0
exactly,-0.002455436256357179,445.0
exaggerated,2.772879301883688E-4,11.0
exam,-0.0024907277698375287,9.0
examination,-6.059172289635534E-4,9.0
examine,-0.003270880061870562,17.0
examined,0.0018721276064350013,8.0
examiner,0.004324829455084881,5.0
examines,0.0025434747203988244,26.0
examining,0.0010140823780269064,19.0
example,-9.146365284577553E-4,51.0
exasperated,0.007491053566968796,15.0
exasperation,0.0017961217088719001,5.0
exceed,-0.0032612937835676276,5.0
excellency,0.009321146199804372,39.0
excellent,-0.007192939349898309,73.0
except,-7.854722871989804E-4,240.0
exception,-0.0024348714975328326,14.0
exceptional,9.951727732303798E-4,15.0
exceptions,-0.0021261471032678323,8.0
excess,-1.2700974844286034E-4,8.0
excessive,-0.004125284458130904,8.0
exchange,0.001990088896207992,70.0
exchanges,-1.2700974844286034E-4,8.0
excite,0.004324829455084881,5.0
excited,0.00676949141370207,98.0
excitedly,0.0031637038526642013,9.0
excitement,3.2550879015441386E-4,26.0
exciting,0.003259709947708183,67.0
exclusive,0.00159773438121648,22.0
excruciating,0.0025526451094417643,7.0
excuse,0.0019798347481235195,452.0
excused,0.004741369939634753,12.0
excuses,-0.0036905305845837373,13.0
execute,0.0016510744791376991,15.0
executed,-0.0014652393268905991,20.0
execution,-0.0037631937644149647,19.0
executive,0.002647653064362419,16.0
exercise,-0.007099957558789736,44.0
exercises,-0.003572579275316084,6.0
exercising,-0.0017216772693486693,7.0
exhales,0.0018721276064350013,8.0
exhausted,0.004102247322134548,34.0
exhibit,0.0012788933118264667,9.0
exile,-0.0021222542241039967,13.0
exiled,9.043016814567826E-4,5.0
exist,-0.001918067055295063,59.0
existed,-0.0012689150647727373,15.0
existence,-0.005580874350593519,28.0
exists,8.310212408220533E-4,28.0
exit,0.0020255804947375434,88.0
exits,-0.0028432959807489495,101.0
exley,-0.005870529997214655,17.0
exotic,-1.555564420464685E-4,12.0
expand,-0.001313192164957445,10.0
expanding,-0.003420174029650154,12.0
expect,-5.775021869571169E-4,226.0
expectantly,0.005048514393507729,9.0
expectations,5.875955805609599E-4,14.0
expected,-0.0013543426614635035,73.0
expecting,-5.764055401384656E-5,74.0
expects,0.003462547693017938,7.0
expel,0.004324829455084881,5.0
expelled,0.0018721276064350013,8.0
expense,-0.0016022506970442482,19.0
expenses,0.0012340148792531795,16.0
expensive,-0.0061323008772577675,54.0
experience,0.0015798155949012552,103.0
experienced,0.0018086780764994845,18.0
experiences,0.006031058795007674,15.0
experiencing,-0.0017216772693486693,7.0
experiment,5.875955805609599E-4,14.0
experimental,4.1548392002559566E-4,7.0
experiments,6.86516326109448E-4,9.0
expert,-0.003916474968071395,50.0
expertise,0.0010142984968119352,13.0
expertly,0.0018721276064350013,8.0
expiration,0.0017961217088719001,5.0
expired,0.0010442024310762714,6.0
explain,-0.003738078734688119,200.0
explained,-2.0082741922652946E-4,20.0
explaining,7.196700891585296E-4,21.0
explains,-0.0028349167796128953,15.0
explanation,-5.2741573909757725E-5,38.0
explode,-0.0011497589488643446,39.0
exploded,0.0010442024310762714,6.0
explodes,-9.003233548911037E-4,41.0
exploding,-1.2700974844286034E-4,8.0
explore,0.0014767523519009025,12.0
explorer,0.005660984137435617,6.0
explosion,0.0011269743938779827,27.0
explosions,-0.001094814263802441,5.0
explosive,-0.002982160257526068,21.0
explosives,-0.004837369214595186,11.0
expose,-9.794770295600624E-4,25.0
exposed,0.007153890907813603,23.0
exposing,0.0010442024310762714,6.0
exposition,-0.0024348714975328326,14.0
exposure,-0.0021261471032678323,8.0
express,-0.004110423070373378,26.0
expressing,0.0012788933118264667,9.0
expression,-0.0020768445950467024,72.0
expressionless,-0.0032612937835676276,5.0
expressions,0.0012788933118264667,9.0
exquisite,2.772879301883688E-4,11.0
ext,-0.0022326552328225144,10.0
ext.,-0.0017216772693486693,7.0
extend,-1.555564420464685E-4,12.0
extended,-0.004420537861117527,16.0
extending,-0.0032612937835676276,5.0
extends,-0.002728909836755438,15.0
extension,0.0025401385425544362,10.0
extensive,-0.0036897485257064095,7.0
extent,-0.0032612937835676276,5.0
exterior,0.0010442024310762714,6.0
extinct,-0.0012641884221326336,6.0
extinguisher,0.005660984137435617,6.0
extortion,-0.004375538310660384,9.0
extra,-0.001473984198512587,125.0
extract,-0.0032612937835676276,5.0
extraction,-0.001975700682300055,12.0
extracts,-0.004612236463339998,10.0
extradition,-0.0032612937835676276,5.0
extraordinaire,-7.325860373347501E-4,5.0
extraordinary,-0.005402560489847183,27.0
extras,-0.0012641884221326336,6.0
extraterrestrial,-7.325860373347501E-4,5.0
extraterrestrials,-0.0012641884221326336,6.0
extreme,-0.005879243790945423,34.0
extremely,-0.0026265026293701504,51.0
ey,-0.003858838458765724,7.0
eye,0.0010396698381388077,312.0
eyeball,-0.0034031594388789703,6.0
eyeballs,-1.2700974844286034E-4,8.0
eyebrow,0.0012788933118264667,9.0
eyebrows,-1.555564420464685E-4,12.0
eyed,0.0017961217088719001,5.0
eyeing,-0.0017216772693486693,7.0
eyelash,-0.0024907277698375287,9.0
eyelids,-0.003420174029650154,12.0
eyes,0.004209308825756507,1116.0
eyewitness,0.0010442024310762714,6.0
f,-0.0034195589374807394,107.0
f.,-1.4665942163369483E-4,13.0
f.b.i.,-0.00130627728964648,28.0
fa,0.003352593284258052,6.0
fabric,0.006826967488250917,7.0
fabulous,5.496423927310204E-4,13.0
face,5.972022638354061E-4,1127.0
faced,0.005719127578225584,13.0
faceplate,-0.0012641884221326336,6.0
faces,-0.005343329704333412,124.0
facial,-0.0036905305845837373,13.0
facilities,-7.325860373347501E-4,5.0
facility,-0.0013970431096016632,19.0
facing,2.2304246904800555E-4,34.0
fact,-0.011867826344900672,355.0
factor,0.0010142984968119352,13.0
factory,-0.0010582161080592359,41.0
facts,-0.008561074346540494,62.0
fade,-0.0031862055070182105,16.0
fades,0.004856820211314457,20.0
fading,0.0010442024310762714,6.0
fag,-0.004612236463339998,10.0
faggot,-0.004714588875107493,19.0
fagle,-0.0019016744710306616,7.0
fail,1.3878652822148357E-4,40.0
failed,-0.0038778625953616104,67.0
failing,-0.0021222542241039967,13.0
fails,-0.002728909836755438,15.0
failure,-0.005924350284216516,36.0
failures,-0.004375538310660384,9.0
faint,0.003349144041843482,29.0
faintest,0.0010442024310762714,6.0
faints,-7.325860373347501E-4,5.0
fair,-0.0015175883251113973,155.0
fairly,-0.002769154129796971,25.0
fairy,-0.0016528637532133082,38.0
fait,-0.006483169150433662,51.0
faith,-0.002099345776806256,92.0
faithful,-0.003409551449904302,22.0
faithfully,-0.0017216772693486693,7.0
faits,-0.0029619304050417686,10.0
fake,-5.543596871727249E-5,71.0
faked,4.1548392002559566E-4,7.0
fakes,-0.0017216772693486693,7.0
faking,0.005324189783686077,12.0
falco,-0.002388515381981322,35.0
falcon,4.1548392002559566E-4,7.0
falcons,-0.0012641884221326336,6.0
fall,0.004353729356482939,210.0
fallen,-0.0036599469582797766,52.0
falling,-0.0010139400276620377,74.0
fallow,-0.003420306860749142,17.0
falls,0.001593396554286549,178.0
false,9.990264189414927E-4,35.0
falters,-7.325860373347501E-4,5.0
fame,-0.0059024720256024045,30.0
familiar,-8.747917671468183E-4,83.0
families,-0.005992084506996729,58.0
family,0.0011817636988454793,566.0
familys,0.0031875569870055387,21.0
famished,0.003352593284258052,6.0
famous,0.0034091844040797336,97.0
fan,-0.005266295911624285,77.0
fancy,-0.004990540813641899,70.0
fangs,0.00432823229403196,10.0
fanny,-0.0024907277698375287,9.0
fans,-0.0038501172870292646,35.0
fantasies,-0.001094814263802441,5.0
fantastic,-0.0011251322640750115,43.0
fantasy,-0.002849536870221988,20.0
far,-0.0029854952447999307,519.0
faramir,-0.005457338575601555,14.0
farce,-9.457741538073045E-4,9.0
fare,-0.005834176046207752,16.0
farewell,0.001073222430058797,30.0
farm,9.868732651283586E-4,67.0
farmer,0.0010942159477097476,59.0
farmers,-0.0024348714975328326,14.0
farms,-1.2700974844286034E-4,8.0
fart,-0.0015932614909174544,16.0
farther,-0.0033138367423749954,22.0
farts,-0.004125284458130904,8.0
fascinated,-6.059172289635534E-4,9.0
fascinating,-0.0020189961079915353,22.0
fascist,-7.325860373347501E-4,5.0
fashion,-0.00130627728964648,28.0
fashioned,2.772879301883688E-4,11.0
fast,-0.003583536482310871,367.0
fasten,0.004324829455084881,5.0
faster,-0.00595855214668112,94.0
fastest,-0.002189718981326765,18.0
fat,-0.00545637533717546,175.0
fatal,-0.0024907277698375287,9.0
fate,-0.002759820907592802,65.0
father,0.010663317702892852,1000.0
fathers,-0.001390467266073759,161.0
fats,-0.0032612937835676276,5.0
fatty,0.0017961217088719001,5.0
fault,0.0029853432360052523,186.0
faults,0.00468980629885495,7.0
favor,2.7615460850576566E-4,219.0
favorable,-0.0017216772693486693,7.0
favorite,8.942370121899181E-4,104.0
favorites,0.0025526451094417643,7.0
favors,0.0027230826137220397,19.0
fax,0.0010142984968119352,13.0
fay,-0.002982160257526068,21.0
faz,-0.004375538310660384,9.0
fazeli,-0.0019330307594658978,21.0
fbi,-0.005670003410519953,109.0
fe,7.520447910905068E-4,10.0
fear,-0.003531511555480221,215.0
feared,-0.0021222542241039967,13.0
fearful,7.520447910905068E-4,10.0
fears,-8.569199620626617E-4,18.0
feast,-0.0012689150647727373,15.0
feather,-0.003420174029650154,12.0
feathers,-0.001975700682300055,12.0
feature,-0.003858838458765724,7.0
features,0.0012340148792531795,16.0
february,-0.003132483499680388,11.0
fed,-0.002154417727962077,36.0
federal,-0.009560239701125734,77.0
federation,-0.003270880061870562,17.0
fedex,-0.004612236463339998,10.0
feds,-0.0032260488619352185,27.0
fee,-0.002185694772710032,22.0
feeble,0.0025526451094417643,7.0
feed,-0.0016706789854738738,103.0
feeding,0.0033034860217933553,27.0
feeds,-9.236379584965823E-4,14.0
feel,0.013417758174838609,1090.0
feelin,-0.003994063142182504,20.0
feeling,-3.2114999785603723E-4,316.0
feelings,0.0025494105005541357,80.0
feels,0.004332185383132986,160.0
fees,-7.325860373347501E-4,5.0
feet,-0.0014506378218742996,395.0
felicity,-0.0052203740200474314,26.0
felix,-0.005736124246259602,29.0
fell,0.0021994168690705968,138.0
fella,-0.0010677681502963446,50.0
fellah,-0.003572579275316084,6.0
fellahs,-1.2700974844286034E-4,8.0
fellas,-0.00552819781562192,55.0
feller,-0.0021261471032678323,8.0
fellow,-0.007290935940949834,120.0
fellows,-0.00247283836969304,33.0
fellowship,-0.003420174029650154,12.0
felony,-0.003572579275316084,6.0
felt,0.0031654941310032265,188.0
female,0.00242765476122156,56.0
females,0.0010442024310762714,6.0
feminine,0.007869539671019799,8.0
fence,-0.0013624470652020798,45.0
fences,-0.0017216772693486693,7.0
fencing,-0.003420174029650154,12.0
fender,-0.002824142711858671,10.0
fer,-0.0057042476596521055,23.0
fernando,0.0038712649612988375,8.0
ferocious,-7.325860373347501E-4,5.0
ferrari,-0.0015183694037618017,6.0
ferris,0.008146038791199224,58.0
ferry,-5.480700109778917E-4,8.0
fertile,-0.0012641884221326336,6.0
festival,0.0017961217088719001,5.0
fetal,0.005660984137435617,6.0
fetch,-0.003224572937740822,22.0
fett,-0.0017359776753966055,6.0
fever,-0.001892457140128455,26.0
few,-0.007984206701558359,707.0
feyd,-0.003646251243471175,7.0
fezzik,-0.006125915591212934,19.0
fhloston,-0.003572579275316084,6.0
fi,-0.0032612937835676276,6.0
fianc,0.0017961217088719001,5.0
fiance,0.0031637038526642013,9.0
fiancee,-0.0012641884221326336,6.0
fiber,-0.002824142711858671,10.0
fiction,-0.005258806945042247,13.0
field,-0.006597320743954855,150.0
fields,3.8718579925321805E-5,27.0
fiend,0.005478644111781736,9.0
fierce,-8.134192782768689E-4,22.0
fiercely,-5.53977863632669E-4,13.0
fiery,0.0018721276064350013,8.0
fifteen,-0.0028713217079538813,184.0
fifth,-0.0026265026293701504,51.0
fifties,0.0031090611457789564,12.0
fifty,-0.00992255515515346,247.0
fifty-fifty,-7.325860373347501E-4,5.0
fifty-five,-1.1360041637808323E-4,7.0
fifty-seven,-7.325860373347501E-4,5.0
figaro,-0.0036897485257064095,7.0
figger,-0.0032612937835676276,5.0
fight,-0.014293749889818054,512.0
fighter,-0.0032089655514366097,36.0
fighters,-0.007989116827053153,30.0
fightin,-0.004517938167671743,22.0
fighting,-0.005747113709318225,164.0
fights,0.001419218946270752,61.0
figment,-0.003957803500786582,8.0
figure,-0.0032259377682429652,309.0
figured,-0.0044331019346694955,129.0
figures,-0.0014314193414966608,57.0
figuring,0.005391945074903668,11.0
file,-7.024569460699293E-4,117.0
filed,-9.236379584965823E-4,14.0
files,-0.0013617563108618504,40.0
filing,-5.157225891155652E-4,12.0
filippo,0.006826967488250917,7.0
fill,0.0025352529230318393,105.0
filled,1.9846695654274273E-4,81.0
filling,-0.00425260651739167,32.0
fills,-0.0010996761472485735,23.0
film,0.0012629472350669238,121.0
filmed,3.6642063133577723E-4,6.0
filming,0.0031414770957687286,18.0
films,0.0018352455827009716,27.0
filter,-0.003946105036572254,14.0
filters,0.005048514393507729,9.0
filth,0.009094699849275988,21.0
filthy,-6.949888086868036E-4,40.0
final,-0.002623141214719461,90.0
finally,-0.002417002724639457,324.0
finals,-7.325860373347501E-4,5.0
finance,-5.53977863632669E-4,13.0
financial,-0.00247283836969304,33.0
financially,-0.0012641884221326336,6.0
financing,-0.003572579275316084,6.0
finch,-0.0083753419747054,38.0
find,-0.0034838444782499573,1571.0
finding,-0.0034175913185822224,70.0
finds,0.005147391478155244,132.0
fine,6.797705975962891E-4,949.0
finest,-0.0038571694037610855,39.0
finger,-0.001407800132268665,125.0
fingernail,0.006853537201305671,5.0
fingernails,7.520447910905068E-4,10.0
fingerprints,-0.0041889046087031515,15.0
fingers,-0.003862860220912889,180.0
fingertips,1.2857206268543538E-4,19.0
finish,-0.002456489908079665,255.0
finished,-0.0019625922236105415,165.0
finishes,0.003567989966608046,39.0
finishing,-0.003001440105255246,26.0
fink,-0.0045041867154730205,37.0
finkle,-0.008121202144735929,31.0
finland,-6.059172289635534E-4,9.0
finn,0.004324829455084881,5.0
fire,-0.010466404710733873,465.0
fired,-0.003889033053371384,113.0
firefly,-1.4401652494755744E-4,11.0
firehouse,0.004324829455084881,5.0
fireplace,-0.0011919317188780075,14.0
firepower,-0.005258806945042247,13.0
fires,-0.005406371307843777,82.0
fireworks,-0.0015932614909174544,16.0
firing,-0.0029071448279835827,64.0
firm,8.820714086093125E-4,50.0
firmly,0.0022148586574297774,17.0
first,-0.0027874029815243722,1651.0
first-class,-0.0032612937835676276,5.0
fischer,-0.005013731341013026,19.0
fish,0.001865876027967699,137.0
fisher,-8.129411780302616E-4,17.0
fisherman,-0.003858838458765724,7.0
fishes,-1.2700974844286034E-4,8.0
fishing,-7.257148573181958E-4,33.0
fist,-0.0018309480681739704,61.0
fists,6.236709551249413E-4,25.0
fit,0.004185582858179372,122.0
fits,3.2550879015441386E-4,26.0
fitted,-7.325860373347501E-4,5.0
fitting,-0.004375538310660384,9.0
fitzgerald,0.00468980629885495,7.0
fitzsimmons,0.0038712649612988375,8.0
five,-0.0110471848452914,749.0
fives,0.003352593284258052,6.0
fix,-0.0022636787816354043,145.0
fixed,-0.0058936332492187,87.0
fixer,-0.003572579275316084,6.0
fixes,-0.0021261471032678323,8.0
fixing,-0.002728909836755438,15.0
fixture,0.0017961217088719001,5.0
flag,-0.004533354319029791,38.0
flags,-0.0012641884221326336,6.0
flailing,-0.003572579275316084,6.0
flails,0.005660984137435617,6.0
flame,-0.002896823948012788,29.0
flames,0.002022191410614697,26.0
flaming,-1.555564420464685E-4,12.0
flank,-0.003858838458765724,7.0
flanked,0.0017961217088719001,5.0
flap,-0.003858838458765724,7.0
flapping,-0.0017216772693486693,7.0
flare,-0.0014735430713612627,17.0
flares,-0.002252936755909242,8.0
flash,-0.0015164028797003824,75.0
flashback,-0.003420174029650154,12.0
flashed,-0.0012641884221326336,6.0
flashes,-0.0017945992684718784,30.0
flashing,-2.0082741922652946E-4,20.0
flashlight,-0.003036890586917784,25.0
flashlights,-7.325860373347501E-4,5.0
flashy,-0.0017216772693486693,7.0
flask,-0.004125284458130904,8.0
flat,2.1891050289177066E-4,56.0
flatten,0.0010442024310762714,6.0
flatter,0.0025526451094417643,7.0
flattered,-0.002465938488792004,19.0
flattering,0.0010442024310762714,6.0
flavor,0.0017961217088719001,5.0
flaw,0.003352593284258052,6.0
flea,0.007283996008203903,16.0
fled,7.520447910905068E-4,10.0
flee,-0.003420174029650154,12.0
fleeing,-7.325860373347501E-4,5.0
fleet,0.0032176041635897518,49.0
flesh,0.005237184877173135,57.0
fletcher,0.0021755311640082836,50.0
fletchers,-7.325860373347501E-4,5.0
fleury,1.9107970705165106E-4,15.0
flew,-0.004495602546175603,33.0
flexible,-0.0021261471032678323,8.0
flick,7.520447910905068E-4,10.0
flicker,-9.236379584965823E-4,14.0
flickering,0.0017961217088719001,5.0
flickers,-0.0021261471032678323,8.0
flicking,0.007969374990627224,6.0
flicks,3.9215755142587265E-4,22.0
flies,0.0018645265525316975,84.0
flight,-0.0034098251905379604,106.0
flights,-0.0010360489603740833,10.0
flinch,1.9107970705165106E-4,15.0
flinches,-1.555564420464685E-4,12.0
flings,-0.002578064633764335,9.0
flint,-0.004606132792405086,17.0
flip,-0.0023034595281119586,36.0
flipped,0.0012788933118264667,9.0
flippin,-0.0034031594388789703,6.0
flipping,-0.0015932614909174544,16.0
flips,-3.571009663755261E-4,68.0
flirt,0.0025526451094417643,7.0
flirting,0.0025526451094417643,7.0
flit,0.0017961217088719001,5.0
float,-0.002728909836755438,15.0
floating,-0.004636919170813743,23.0
floats,-0.004449709448553279,10.0
flock,0.0018721276064350013,8.0
flood,-9.236379584965823E-4,14.0
floor,-0.007305843594942574,394.0
floors,0.0021374662859932,26.0
florence,0.002249748895126177,21.0
flores,-0.0017216772693486693,7.0
florida,-0.005849381217889749,52.0
florin,-0.004125284458130904,8.0
flow,-2.464517896380936E-4,31.0
flower,0.0036494691502226683,38.0
flowers,0.005101241338611069,77.0
flowing,-0.003270880061870562,17.0
flown,-0.0024348714975328326,14.0
flows,-8.639795709425627E-4,13.0
floyd,-0.004813420508912599,18.0
flu,-7.325860373347501E-4,5.0
fluid,0.003111069251098331,15.0
fluke,0.007969374990627224,6.0
flung,-0.0012641884221326336,6.0
flush,0.0011891418025617986,27.0
flushed,0.0017961217088719001,5.0
flushes,0.0017961217088719001,5.0
flutter,-0.0024907277698375287,9.0
fly,-0.0033855035638570797,171.0
flyer,-0.0017216772693486693,7.0
flyin,-0.0015183694037618017,6.0
flying,-0.001586792608584752,117.0
flynn,-0.0020189961079915353,22.0
flynne,-0.006013749421539141,17.0
fo,-0.004216103706443772,21.0
foam,-0.0012641884221326336,6.0
focus,-0.0030912393621589204,44.0
focused,-0.0016382124348493716,25.0
focuses,-1.555564420464685E-4,12.0
